"id","sessionId","promptId","name"
"12940","6","17","Increase the separation between instruments and voices to add airiness."
"12941","250","5","Optimize vocal balance for acapella performances."
"12942","482","24","Ensure the audio has a smooth and soothing character that aids concentration."
"12943","374","22","Ensure the audio has a rich and engaging sound profile."
"12944","480","22","Ensure the audio has a rich and engaging sound profile."
"12945","93","13","Adjust the sound so I can hear the instructions better."
"12946","57","14","Adjust the sound balance for a comforting effect."
"12947","406","12","Calibrate the sound to prevent harshness, especially when playing piano tracks."
"12948","279","27","Enhance the clarity of sound to ensure nostalgia is amplified by crisp audio quality."
"12949","382","0","Enhance the high-end details in the audio."
"12950","415","23","Transition the sound ambiance to reflect the vibrancy of summer."
"12951","273","21","Adjust the audio settings to create a feel-good atmosphere."
"12952","299","19","Enhance the liveliness of the narrator's voice delivery."
"12953","246","15","Provide clear and distinct audio playback for music."
"12954","500","21","Adjust the audio settings to create a feel-good atmosphere."
"12955","490","20","Enhance the clarity of the vocal track."
"12956","24","14","Adjust the sound balance for a comforting effect."
"12957","468","12","Calibrate the sound to prevent harshness, especially when playing piano tracks."
"12958","359","14","Adjust the sound balance for a comforting effect."
"12959","344","15","Provide clear and distinct audio playback for music."
"12960","416","16","Adjust the audio to highlight previously unnoticed instruments."
"12961","76","17","Increase the separation between instruments and voices to add airiness."
"12962","344","22","Ensure the audio has a rich and engaging sound profile."
"12963","41","18","Make the solo more prominent."
"12964","301","11","Enhance the depth and power of the bass."
"12965","287","23","Transition the sound ambiance to reflect the vibrancy of summer."
"12966","367","20","Enhance the clarity of the vocal track."
"12967","26","6","Lower the levels of harsh or aggressive audio elements that may cause stress."
"12968","277","7","Adjust the sound to emphasize the intricacies of vocal harmonization."
"12969","115","8","Enhance the definition of audio for a deeper appreciation of the music."
"12970","321","8","Enhance the definition of audio for a deeper appreciation of the music."
"12971","317","2","Reduce the sharpness of the treble."
"12972","360","26","Ensure the narrator's voice is clear."
"12973","92","10","Optimize vocal presence for an immersive storytelling experience."
"12974","344","3","Enhance the warmth of the music."
"12975","488","5","Optimize vocal balance for acapella performances."
"12976","401","20","Enhance the clarity of the vocal track."
"12977","151","7","Adjust the sound to emphasize the intricacies of vocal harmonization."
"12978","219","14","Adjust the sound balance for a comforting effect."
"12979","132","2","Reduce the sharpness of the treble."
"12980","415","22","Ensure the audio has a rich and engaging sound profile."
"12981","239","19","Enhance the liveliness of the narrator's voice delivery."
"12982","211","21","Adjust the audio settings to create a feel-good atmosphere."
"12983","462","29","Balance the audio to ensure the backing vocals are not overshadowed by the lead vocals."
"12984","365","28","Ensure the sharpness of the instrument sounds is enhanced."
"12985","382","24","Ensure the audio has a smooth and soothing character that aids concentration."
"12986","159","1","I want a full, rich sound."
"12987","312","8","Enhance the definition of audio for a deeper appreciation of the music."
"12988","128","22","Ensure the audio has a rich and engaging sound profile."
"12989","356","17","Increase the separation between instruments and voices to add airiness."
"12990","154","24","Ensure the audio has a smooth and soothing character that aids concentration."
"12991","113","21","Adjust the audio settings to create a feel-good atmosphere."
"12992","435","29","Balance the audio to ensure the backing vocals are not overshadowed by the lead vocals."
"12993","466","22","Ensure the audio has a rich and engaging sound profile."
"12994","308","11","Enhance the depth and power of the bass."
"12995","109","23","Transition the sound ambiance to reflect the vibrancy of summer."
"12996","425","9","Increase the music's presence to create a sensation of solitude."
"12997","336","11","Enhance the depth and power of the bass."
"12998","201","13","Adjust the sound so I can hear the instructions better."
"12999","296","17","Increase the separation between instruments and voices to add airiness."
"13000","277","3","Enhance the warmth of the music."
"13001","401","1","I want a full, rich sound."
"13002","213","9","Increase the music's presence to create a sensation of solitude."
"13003","64","6","Lower the levels of harsh or aggressive audio elements that may cause stress."
"13004","469","19","Enhance the liveliness of the narrator's voice delivery."
"13005","392","7","Adjust the sound to emphasize the intricacies of vocal harmonization."
"13006","229","22","Ensure the audio has a rich and engaging sound profile."
"13007","22","12","Calibrate the sound to prevent harshness, especially when playing piano tracks."
"13008","413","22","Ensure the audio has a rich and engaging sound profile."
"13009","321","26","Ensure the narrator's voice is clear."
"13010","50","28","Ensure the sharpness of the instrument sounds is enhanced."
"13011","401","14","Adjust the sound balance for a comforting effect."
"13012","450","2","Reduce the sharpness of the treble."
"13013","261","13","Adjust the sound so I can hear the instructions better."
"13014","436","24","Ensure the audio has a smooth and soothing character that aids concentration."
"13015","295","12","Calibrate the sound to prevent harshness, especially when playing piano tracks."
"13016","184","22","Ensure the audio has a rich and engaging sound profile."
"13017","453","12","Calibrate the sound to prevent harshness, especially when playing piano tracks."
"13018","408","1","I want a full, rich sound."
"13019","98","20","Enhance the clarity of the vocal track."
"13020","301","28","Ensure the sharpness of the instrument sounds is enhanced."
"13021","279","20","Enhance the clarity of the vocal track."
"13022","481","5","Optimize vocal balance for acapella performances."
"13023","74","25","Ensure the drums are distinctly audible."
"13024","456","11","Enhance the depth and power of the bass."
"13025","127","25","Ensure the drums are distinctly audible."
"13026","209","20","Enhance the clarity of the vocal track."
"13027","177","18","Make the solo more prominent."
"13028","97","15","Provide clear and distinct audio playback for music."
"13029","213","28","Ensure the sharpness of the instrument sounds is enhanced."
"13030","363","25","Ensure the drums are distinctly audible."
"13031","231","8","Enhance the definition of audio for a deeper appreciation of the music."
"13032","147","17","Increase the separation between instruments and voices to add airiness."
